national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years,interest_rate
99544159782,Ly Van Tu,1/31/2003,Vietnam,1,1,3,18%
26869109731,Dinh Thi Tu,7/25/1964,Vietnam,0,0,0,18%
21639926355,Huynh Tien Phuc,9/2/1999,Vietnam,1,1,2,18%
49439312338,Tran Ngoc Loc,3/18/1987,Vietnam,0,0,14,18%
25492146384,Phung Tien Diep,8/3/1941,Vietnam,0,0,0,18%
18530197218,Vu Van Nghia,11/30/1935,Vietnam,1,0,3,18%
52120834283,Vo Tuan Diep,7/29/1972,Vietnam,1,1,12,18%
22851718217,Dang Nhu Vy,4/26/1999,Vietnam,0,0,0,18%
73869103965,Le Tuan Thang,8/17/1951,Vietnam,1,0,23,18%
67234201128,Lam Bao Tai,2/11/1994,Vietnam,1,0,2,18%
51981819655,Tran Dinh Giang,6/20/1991,Vietnam,1,1,6,18%
15848545114,Huynh Duc Son,7/7/1951,Vietnam,1,1,5,18%
28982160266,Bui Tien Hoa,1/2/1943,Vietnam,1,1,12,18%
72302800856,Dinh Huy Mai,6/28/1960,Vietnam,1,1,7,18%
59170181039,Ly Van Hieu,8/19/1977,Vietnam,0,0,0,18%
70751116113,Bui Phuc Son,1/11/1984,Vietnam,0,0,0,18%
96138847569,Huynh My Khang,8/21/1979,Vietnam,1,1,11,18%
24786793926,Dao Hoang Yen,9/22/1989,Vietnam,1,0,7,18%
93974395823,Mac Thanh Diep,7/14/1998,Vietnam,0,0,0,18%
34466671302,Phan Ngoc Ha,3/11/1981,Vietnam,1,1,8,18%
73588779445,Chau Hoang Hoa,11/2/2008,Vietnam,1,0,1,18%
75219572111,Mai Thanh Kien,11/8/1948,Vietnam,0,0,1,18%
32581892636,Dang My Mai,11/9/1993,Vietnam,1,1,4,18%
53613654778,To My Linh,12/22/1971,Vietnam,1,0,14,18%
17711908802,Nguyen Tuyet Vy,5/18/2006,Vietnam,1,1,1,18%
99150741827,Doan Bao Hoa,2/20/1947,Vietnam,1,1,1,18%
95225738946,Vu Tien Nhan,5/5/2002,Vietnam,1,1,2,18%
87921713501,Vo Thi Trung,10/3/1930,Vietnam,0,0,1,18%
27865880576,Huynh Thu Toan,5/28/1953,Vietnam,0,0,9,18%
80105360082,Ho Manh Trang,4/22/1980,Vietnam,0,0,0,18%
39876210676,Duong Xuan Thao,8/3/1982,Vietnam,1,1,2,18%
90319478203,Truong Nhu Dat,12/14/2007,Vietnam,0,0,1,18%
36682595286,Huynh Bao Giang,2/1/1993,Vietnam,1,1,7,18%
11010137937,To Manh Cuong,6/24/2001,Vietnam,1,1,1,18%
89437351992,Bui Minh Nhan,10/12/1970,Vietnam,1,1,2,18%
67210027653,Ho Thu Tai,10/12/1981,Vietnam,1,0,2,18%
23941789640,Le Phuc Thinh,7/15/1985,Vietnam,1,1,11,18%
27628320077,Lam Thuy Khoa,2/5/1962,Vietnam,1,0,6,18%
17386072721,Hoang Thanh Nam,7/31/1979,Vietnam,1,1,17,18%
89395668782,Mac Thanh Trang,4/27/1995,Vietnam,1,1,8,18%
72851524190,Chau Thanh Diep,3/12/2006,Vietnam,1,1,1,18%
91725095892,Kieu Diem Khang,2/15/1993,Vietnam,0,0,5,18%
92167428925,Ly Thanh Phuc,8/30/1985,Vietnam,1,1,4,18%
76076391583,Nguyen Minh Toan,7/24/2005,Vietnam,1,0,1,18%
48698359581,Kieu Ngoc Toan,9/10/1986,Vietnam,1,0,15,18%
90877541710,Huynh Thanh Nghia,7/25/2003,Vietnam,0,0,1,18%
96649983592,Ngo My Nhat,12/24/1943,Vietnam,0,0,0,18%
49242788069,Le Thuy Thao,3/23/1994,Vietnam,1,1,6,18%
86652167732,Huynh Minh Khang,5/28/2005,Vietnam,0,0,0,18%
10304029697,Nguyen Huy Thang,12/22/1984,Vietnam,1,0,3,18%
65308270831,Vu Xuan Linh,12/5/1991,Vietnam,0,0,0,18%
21273602492,Trinh Thuy Hieu,5/10/1986,Vietnam,1,1,11,18%
97733928332,To Thi Giang,8/16/1937,Vietnam,0,0,13,18%
44140850342,Hoang Phuc Quy,7/5/1969,Vietnam,0,0,14,18%
84853100805,Mac Nhu Phuc,1/29/2004,Vietnam,0,0,0,18%
54929034551,Chau Phuong Thao,9/27/2004,Vietnam,1,1,1,18%
51883894798,Truong Gia Diep,10/16/1959,Vietnam,1,0,6,18%
88426532577,Phung Thu Phong,2/19/1933,Vietnam,1,1,14,18%
38541246965,Nguyen Phuc Son,9/27/1957,Vietnam,1,1,4,18%
51057989412,Kieu Thanh Kien,12/1/1987,Vietnam,1,0,2,18%
57746966089,Dang Anh Phuc,8/10/1985,Vietnam,1,0,16,18%
35193257149,Tran Huy Huong,2/2/1932,Vietnam,1,0,14,18%
73646576109,Lam Phuc Tu,9/12/1971,Vietnam,1,0,11,18%
13720568896,Trinh Nhu Vy,7/23/2005,Vietnam,1,0,3,18%
60118532184,To Tuyet Nhat,2/12/1931,Vietnam,1,0,3,18%
64745729971,Hoang Xuan Nhan,6/21/1943,Vietnam,1,1,3,18%
43678601882,Vu Diem Mai,10/9/1980,Vietnam,1,1,4,18%
12762669544,Vo Tien Ha,4/20/1968,Vietnam,1,0,10,18%
30013851892,Duong Bao Son,5/26/2001,Vietnam,1,1,3,18%
62915681932,Truong Quang Loc,5/9/1952,Vietnam,1,1,13,18%
10036324038,Ngo Thuy Thao,1/15/1969,Vietnam,0,0,0,18%
92901634879,Mac Nhu Trang,9/11/1963,Vietnam,1,1,8,18%
45160734639,Phan My Giang,4/12/1957,Vietnam,1,1,1,18%
90377305381,Bui Phuong Nam,9/2/1973,Vietnam,1,0,10,18%
65212366421,Dao Thi Anh,8/1/1963,Vietnam,1,0,1,18%
17915440928,Mac Phuong Linh,7/28/1991,Vietnam,0,0,6,18%
57037414727,Kieu Thi Linh,4/15/1973,Vietnam,1,1,9,18%
12712167150,Hoang Nhu Mai,7/29/1930,Vietnam,1,1,4,18%
12639889436,Duong Thuy Yen,5/22/1961,Vietnam,0,0,2,18%
99231655387,Nguyen Ngoc Toan,12/6/1968,Vietnam,0,0,3,18%
76992094897,Vu Minh Diep,12/19/1997,Vietnam,1,0,1,18%
92387679119,Chau Phuong Son,5/8/2005,Vietnam,0,0,0,18%
59895589431,Truong Manh Khoa,4/14/1978,Vietnam,1,1,8,18%
75261184332,Truong Duc Thinh,9/1/1973,Vietnam,1,1,9,18%
58097937515,Phung Minh Tai,7/16/2008,Vietnam,0,0,0,18%
14274422879,Dinh Van Mai,10/8/1988,Vietnam,0,0,0,18%
59996429167,Lam Phuc Nam,4/20/1977,Vietnam,0,0,0,18%
34198904195,Dao Manh Vy,6/26/2008,Vietnam,0,0,0,18%
14540942577,Mai Minh Kien,3/17/1972,Vietnam,1,0,1,18%
12258737835,Phung Anh Phuc,3/23/1960,Vietnam,0,0,0,18%
36050694753,Phan Quoc Mai,1/3/1967,Vietnam,1,0,19,18%
80881447285,Vo My Anh,2/11/1978,Vietnam,0,0,0,18%
17824229412,Bui Huy Hoa,5/13/2008,Vietnam,0,0,0,18%
72576663346,Do Nhu Trang,4/6/1980,Vietnam,1,1,9,18%
28274308466,Duong Tuyet Thinh,9/25/1992,Vietnam,1,1,1,18%
81589227725,Ho Quang Khang,4/2/1977,Vietnam,0,0,0,18%
94313767066,Chau Bao Nhan,5/22/1999,Vietnam,1,1,8,18%
90862385180,Do Dinh Nghia,5/12/1975,Vietnam,1,1,12,18%
68592355485,Ly Manh Diep,6/10/1957,Vietnam,1,0,2,18%
80156750363,Trinh Dinh Ha,3/11/1964,Vietnam,1,1,11,18%
45559794253,Vo Thu Thinh,6/17/1972,Vietnam,1,1,1,18%
35221028105,Truong Phuc Tu,12/7/1961,Vietnam,1,1,8,18%
62673485669,Trinh Dinh Diep,4/24/1975,Vietnam,1,1,4,18%
57525577031,Mac Duc Lan,10/24/2004,Vietnam,0,0,0,18%
34700592972,Chau Thuy Loc,2/7/1966,Vietnam,1,1,2,18%
67821464594,Trinh Ngoc Loc,1/14/2000,Vietnam,1,0,1,18%
25610128147,Phan Thi Kien,5/11/2008,Vietnam,1,0,1,18%
67109261858,Hoang Manh Diep,9/20/1964,Vietnam,1,1,2,18%
34832888183,Pham Duc My,1/23/1968,Vietnam,0,0,0,18%
52881824280,To Huy Phong,9/15/1967,Vietnam,1,1,7,18%
88490686621,Phung Thuy Mai,2/5/1991,Vietnam,1,0,4,18%
89479185275,Pham Tuan Quy,2/6/1975,Vietnam,0,0,1,18%
60131178192,Huynh Huy Vy,3/3/1961,Vietnam,1,1,6,18%
30017996306,Kieu Manh Son,6/11/1994,Vietnam,0,0,0,18%
51894825522,Truong Minh Nghia,7/28/1970,Vietnam,0,0,0,18%
28388026183,Ho Ngoc Anh,9/12/1950,Vietnam,1,0,5,18%
87627766131,Vo Thu My,3/30/1949,Vietnam,1,1,9,18%
80025473171,Dinh Xuan Kien,4/26/2003,Vietnam,0,0,1,18%
90898208286,Duong Van Khoa,3/10/1985,Vietnam,0,0,3,18%
63222470286,Hoang Huy Hoa,6/5/1949,Vietnam,1,0,12,18%
74148750203,Dinh Thuy Giang,2/20/1989,Vietnam,1,0,7,18%
39905622198,Dinh Phuc Dat,6/25/2004,Vietnam,1,0,1,18%
35185587247,Truong Ngoc Ha,11/7/1966,Vietnam,0,0,0,18%
50590046550,Dao Diem Diep,3/21/1990,Vietnam,1,1,7,18%
93860714939,Doan Bao Binh,7/15/1998,Vietnam,1,1,5,18%
41752320966,Ho Bao Huong,7/10/2008,Vietnam,0,0,0,18%
13743979646,Dang Duc Hoa,3/31/2008,Vietnam,0,0,0,18%
96971475814,Bui Anh Phong,7/31/1968,Vietnam,1,1,4,18%
50661317747,Mac Huu Phuc,12/12/1968,Vietnam,0,0,0,18%
36273434306,Bui Anh Binh,8/11/1985,Vietnam,1,1,18,18%
33281384691,Vu Huy Phuc,7/31/1991,Vietnam,0,0,0,18%
15191567166,Mai Duc Thao,8/30/2001,Vietnam,1,1,5,18%
24834505265,Kieu Thi Yen,9/29/1970,Vietnam,0,0,0,18%
56768113367,Nguyen Tuan Khang,9/28/1997,Vietnam,1,0,1,18%
70191728507,Phung Xuan Trung,8/22/1993,Vietnam,0,0,1,18%
77730228536,Do Tuyet Lan,5/25/1992,Vietnam,1,0,2,18%
88491369260,Bui Duc Khang,12/21/1983,Vietnam,1,1,17,18%
41409167168,Hoang My Thao,9/21/1986,Vietnam,1,1,5,18%
37356033593,Pham Manh Huong,8/1/1993,Vietnam,1,1,8,18%
31017455085,Truong Manh Khoa,8/30/1961,Vietnam,1,1,16,18%
22972085262,Lam Diem Vy,9/16/1989,Vietnam,1,1,2,18%
50233816342,Vo Gia Hoa,9/23/1985,Vietnam,1,1,2,18%
53514114933,Duong Ngoc Yen,8/30/1968,Vietnam,0,0,0,18%
98555023159,Phung Thuy Dat,8/9/1974,Vietnam,1,1,12,18%
14748071473,Bui Thanh Anh,1/6/1989,Vietnam,1,1,10,18%
76592560827,Trinh Thanh Linh,7/24/1982,Vietnam,1,1,13,18%
58502685620,Dang Quoc Giang,2/10/1981,Vietnam,1,1,1,18%
69592911983,Mac Gia Nghia,12/15/1957,Vietnam,1,0,17,18%
51884706500,Le Thuy My,7/1/1969,Vietnam,1,1,1,18%
10324504486,Dao Phuong Hieu,12/10/1985,Vietnam,1,1,4,18%
59033241453,Mac Tien Yen,10/20/1979,Vietnam,0,0,0,18%
97110657808,Huynh Van Loc,10/18/1971,Vietnam,1,1,9,18%
45605334606,Dinh Hoang My,7/28/1994,Vietnam,0,0,0,18%
73420792436,Kieu Nhu Lan,12/2/1999,Vietnam,0,0,5,18%
27343326345,Huynh Thuy Ha,1/17/1973,Vietnam,1,1,1,18%
22064381257,Mac Tuan Thinh,4/28/2001,Vietnam,1,1,1,18%
39765524105,Ly Gia Loc,1/20/1980,Vietnam,1,1,25,18%
51648545891,Lam Tuyet Nam,9/19/1997,Vietnam,1,1,7,18%
60899228838,Dao Hoang Nam,8/14/1956,Vietnam,0,0,3,18%
66280729685,Ngo Anh Loc,7/5/1952,Vietnam,0,0,9,18%
48714005918,Dao Thuy Nam,12/15/1944,Vietnam,1,1,4,18%
58497949503,Dang Thi Son,2/28/1962,Vietnam,1,1,2,18%
33454580632,Ho Nhu Anh,7/17/1943,Vietnam,1,1,17,18%
40240111246,To My Thinh,11/25/1975,Vietnam,0,0,0,18%
64380207715,Dinh Thuy Dung,3/7/1997,Vietnam,0,0,11,18%
56241857956,Dang Nhu Linh,5/6/1991,Vietnam,0,0,0,18%
48637465137,Do Thu Linh,7/11/1965,Vietnam,1,0,1,18%
58048877260,Duong Xuan Dung,10/30/1995,Vietnam,1,1,6,18%
47438584120,Dang Thanh Ha,10/19/1969,Vietnam,1,0,21,18%
25380923463,Tran Dinh Cuong,12/28/1963,Vietnam,1,0,11,18%
67517415820,Ngo Thu Kien,8/30/1972,Vietnam,1,1,4,18%
65920190920,Huynh Minh Thinh,12/1/2006,Vietnam,1,1,1,18%
13735193802,Chau Thuy Nam,7/22/1969,Vietnam,0,0,21,18%
82125980523,Huynh Van Trang,2/11/1947,Vietnam,0,0,26,18%
19239279561,Do Van Phuc,8/4/1973,Vietnam,0,0,19,18%
27757615346,Ly Quang My,10/27/2000,Vietnam,0,0,2,18%
85888690137,Vu Thi Phuc,7/27/1965,Vietnam,1,0,9,18%
83191628740,Doan Tuyet Giang,8/14/1980,Vietnam,1,1,7,18%
24941103645,Kieu Huy Toan,12/26/1982,Vietnam,0,0,0,18%
59304167915,Bui Tien Dat,8/6/1995,Vietnam,1,0,8,18%
67785769950,Ngo Anh Tai,2/26/1979,Vietnam,0,0,0,18%
19540324760,Phung Van Cuong,11/7/1960,Vietnam,1,1,5,18%
27247383886,Doan Hoang Vy,6/3/2001,Vietnam,0,0,3,18%
91781822116,Ly Duc Nghia,3/29/1986,Vietnam,1,1,5,18%
43320869426,Hoang Xuan Dat,3/3/1991,Vietnam,0,0,11,18%
17429246359,Truong Ngoc Thao,3/17/1980,Vietnam,0,0,0,18%
43837620251,Doan Quang Tu,9/9/1959,Vietnam,1,1,3,18%
90154529859,Tran Minh Thao,12/23/2003,Vietnam,0,0,0,18%
54056171618,To Quoc Nghia,10/3/1985,Vietnam,0,0,4,18%
34157000763,Dao Thu Yen,9/19/1966,Vietnam,1,1,4,18%
73445399091,Dang Phuong Ha,8/30/1944,Vietnam,0,0,0,18%
13239616828,To Huu Khang,3/6/1996,Vietnam,1,0,2,18%
60795639597,Mac Quang Nhan,8/16/1969,Vietnam,1,1,1,18%
26255901379,Tran Manh Phong,5/27/1965,Vietnam,0,0,0,18%
75713059444,Kieu Tien Thao,7/21/1978,Vietnam,0,0,0,18%
32880794910,Do My Huong,4/25/1986,Vietnam,1,0,15,18%
94265845576,Mac Thi Phong,5/12/2003,Vietnam,1,1,1,18%
18063122096,Nguyen My Diep,5/3/1934,Vietnam,1,1,4,18%
50266471483,Dang Quoc Dung,2/25/1948,Vietnam,0,0,0,18%
10733419840,Doan Huy Khoa,2/6/1977,Vietnam,1,1,4,18%
78619473262,Phung Bao Phuc,5/3/1990,Vietnam,1,0,7,18%
42820342541,Dinh Dinh Ha,11/9/1999,Vietnam,0,0,0,18%
97251302527,Mai Diem Yen,6/13/1971,Vietnam,0,0,0,18%
14218202178,Do Minh Thinh,4/13/2001,Vietnam,0,0,0,18%
53826544652,Hoang Dinh Thao,12/27/1975,Vietnam,1,0,8,18%
46049258550,Pham Huy Dung,7/25/1986,Vietnam,0,0,0,18%
74445920832,Dang Duc Phuc,10/6/1994,Vietnam,1,0,2,18%
66675913350,Ho Gia Ha,1/22/1983,Vietnam,1,1,8,18%
46019265399,Truong Anh My,5/30/1936,Vietnam,0,0,0,18%
11164491649,Dao Quang Thang,5/6/1986,Vietnam,1,1,1,18%
39504244581,Tran Huu Thao,4/12/1977,Vietnam,0,0,9,18%
31963238312,Tran Gia Toan,4/14/1951,Vietnam,1,1,1,18%
22223634346,Nguyen Van Diep,6/21/1980,Vietnam,1,1,3,18%
14567037269,Mai Diem Trang,6/30/2008,Vietnam,0,0,1,18%
39260324704,Chau Hoang Nhan,1/6/1989,Vietnam,1,0,9,18%
10526435718,Tran Minh Cuong,6/12/1954,Vietnam,1,0,8,18%
84255906923,Do Diem Thao,8/30/1960,Vietnam,1,1,18,18%
19380219119,Vo Gia Tai,12/6/1975,Vietnam,0,0,4,18%
24706914650,Lam Diem Dat,5/10/1988,Vietnam,1,1,11,18%
28631737056,Phung Van Nhan,2/5/1974,Vietnam,0,0,0,18%
98930307425,Truong Tien Nhan,10/27/1999,Vietnam,1,1,2,18%
49073549341,Duong My Diep,4/20/1947,Vietnam,1,1,8,18%
60345197316,Doan Quoc Son,6/20/1995,Vietnam,1,1,2,18%
64419766276,Vo Quoc Phong,2/4/1967,Vietnam,1,1,10,18%
40482331743,Chau Anh Lan,9/1/1981,Vietnam,1,1,6,18%
22143930634,Lam Hoang Phuc,1/12/1961,Vietnam,1,1,15,18%
89752644462,Phung Thuy Tai,8/21/1951,Vietnam,1,1,2,18%
67210812360,Kieu Hoang Nhat,7/26/1974,Vietnam,1,1,19,18%
80288194548,Doan Nhu Huong,8/3/2001,Vietnam,0,0,0,18%
97669227700,Vo Phuc Mai,11/25/1995,Vietnam,0,0,0,18%
39439224535,Nguyen Minh Yen,9/20/1970,Vietnam,0,0,16,18%
65824557888,Trinh Phuong Ha,10/31/1989,Vietnam,1,0,8,18%
70998183182,Lam Xuan Toan,3/12/1970,Vietnam,1,1,6,18%
44189609246,Pham Thi Nghia,12/5/2001,Vietnam,1,1,1,18%
38550626930,Ho Anh Huong,2/1/1998,Vietnam,1,0,8,18%
25118550171,Do Ngoc Trung,12/22/1962,Vietnam,1,1,3,18%
71624753113,Chau Quoc Linh,5/30/1960,Vietnam,0,0,0,18%
72897182189,Phan Huu Tu,3/4/1985,Vietnam,0,0,10,18%
65066907800,Vu Huy My,11/30/1973,Vietnam,0,0,0,18%
33981358621,Vo Hoang Nam,7/25/1964,Vietnam,1,1,11,18%
24928243631,Chau Gia Quy,1/8/1961,Vietnam,0,0,21,18%
65505211688,Dinh Minh Nam,10/29/1953,Vietnam,1,1,20,18%
42593184233,Truong Tien Son,5/21/1988,Vietnam,1,0,16,18%
84589380436,Vu Phuong Dat,10/1/1986,Vietnam,1,0,12,18%
19234715511,Pham Tuan Trang,2/8/1982,Vietnam,1,1,11,18%
39390095062,Mai Minh Kien,8/11/1955,Vietnam,0,0,28,18%
76745730292,Huynh Phuc Thang,2/14/1982,Vietnam,1,1,6,18%
37570004242,Ho Thuy Trung,12/19/1998,Vietnam,1,1,7,18%
73170548098,Truong Minh Tai,9/16/1972,Vietnam,1,1,8,18%
95775629608,Truong Quoc Vy,2/25/1968,Vietnam,1,0,12,18%
42516218276,Duong Nhu Lan,3/2/1965,Vietnam,1,0,5,18%
12571477389,Mai Van Nhan,5/5/1977,Vietnam,1,1,23,18%
58942200625,Doan Thu Tu,8/18/1957,Vietnam,1,1,5,18%
26583075212,Duong Hoang Loc,6/12/1991,Vietnam,1,1,1,18%
97186024897,Lam Nhu Vy,1/7/2003,Vietnam,0,0,0,18%
58505683304,Duong Tuyet Thang,5/28/2001,Vietnam,1,1,1,18%
10746037566,Pham Xuan Toan,1/18/2005,Vietnam,1,0,3,18%
82481850472,Hoang My Thang,6/25/2002,Vietnam,1,0,1,18%
69925782749,Dang Nhu Hoa,2/12/1949,Vietnam,0,0,3,18%
44179725274,Do Thanh Diep,12/12/1958,Vietnam,1,1,14,18%
89534504000,Truong Quang Yen,6/9/1998,Vietnam,1,1,2,18%
49846835331,To Thi Hoa,11/30/1953,Vietnam,1,0,4,18%
81036987112,Truong Thi Phuc,6/9/2008,Vietnam,1,1,1,18%
58394945876,Dang Duc Anh,7/1/1987,Vietnam,1,1,5,18%
96250706165,Dinh My Binh,10/29/2001,Vietnam,1,0,2,18%
61345625447,Mai Thanh Nhat,6/6/1993,Vietnam,1,0,2,18%
82407211340,Hoang Ngoc Hoa,7/12/2002,Vietnam,0,0,0,18%
46775608525,Chau Quang Thao,12/26/1997,Vietnam,0,0,0,18%
71152986842,Phan Tien Lan,9/14/2001,Vietnam,0,0,0,18%
91081792359,Do Tuyet Phuc,6/8/1988,Vietnam,0,0,1,18%
81619764985,Dinh Quoc Nhan,1/3/1985,Vietnam,0,0,0,18%
95106829838,Vu Tien Yen,6/6/1987,Vietnam,1,1,1,18%
38870139015,Ngo Thi Thang,3/4/1945,Vietnam,1,0,2,18%
14788420422,Bui Hoang Tu,8/29/1964,Vietnam,1,1,12,18%
43956336635,Kieu Van Khang,6/30/1970,Vietnam,0,0,0,18%
52980441879,Mac Thu Nam,8/20/1990,Vietnam,0,0,2,18%
40388696781,Dang Van Dung,3/3/1997,Vietnam,1,0,2,18%
21910308192,Dinh Xuan Hieu,10/8/1994,Vietnam,1,0,10,18%
85233443058,Chau Huu Lan,12/18/1943,Vietnam,1,0,4,18%
31439976486,Phan Quang Lan,3/12/1963,Vietnam,0,0,5,18%
59169825896,Duong Dinh Tai,3/27/1964,Vietnam,1,1,2,18%
25774710346,Dao Duc Giang,10/30/1967,Vietnam,0,0,0,18%
94248670853,Vu Duc Nghia,3/31/2005,Vietnam,0,0,0,18%
84448789814,Mai Tien Yen,3/21/1977,Vietnam,0,0,0,18%
75930934224,Bui Van Vy,5/23/1992,Vietnam,1,0,6,18%
26050341291,Chau My Linh,4/5/1970,Vietnam,1,1,10,18%
35722853840,Mac Manh Linh,3/27/1936,Vietnam,0,0,1,18%
38148763910,Mai Huy Thao,8/21/1971,Vietnam,1,0,3,18%
55957386607,Doan Van Mai,11/11/1986,Vietnam,0,0,0,18%
34751290107,Dao Tien Nam,10/18/2005,Vietnam,1,0,2,18%
60922365101,Phung Manh Nhan,4/2/1954,Vietnam,1,1,11,18%
64973324249,Ho Xuan Dat,8/3/2007,Vietnam,1,1,1,18%
52275875617,Huynh Huy Vy,12/20/1966,Vietnam,0,0,6,18%
63375960471,Ho Duc Ha,5/27/1985,Vietnam,1,1,17,18%
83020562140,Trinh Dinh Yen,1/3/1980,Vietnam,0,0,2,18%
38621748539,Mai Bao Kien,8/5/1971,Vietnam,1,0,8,18%
64835771774,Hoang Nhu Kien,2/22/1946,Vietnam,1,1,8,18%
52518358765,Vo Tien Thang,2/18/1968,Vietnam,0,0,10,18%
43545572206,Lam Huu Tu,1/1/1987,Vietnam,1,0,9,18%
63360442832,Chau Quang Phuc,2/11/1997,Vietnam,1,0,8,18%
68097820688,To Tien Tu,10/24/1991,Vietnam,0,0,11,18%
44812565260,Vu Gia Hieu,1/4/1984,Vietnam,0,0,0,18%
27882268138,Huynh Thuy Toan,8/21/1982,Vietnam,0,0,0,18%
23528599875,Mac Anh Diep,10/4/1980,Vietnam,0,0,0,18%
65259378762,Lam Nhu Thang,8/15/1976,Vietnam,1,0,5,18%
93196491792,Huynh Thanh Khang,8/2/2000,Vietnam,1,1,2,18%
11020960535,Dinh Tuan Binh,5/27/1980,Vietnam,0,0,0,18%
88648824969,Chau Phuong Hoa,6/8/2004,Vietnam,1,1,4,18%
62773929836,Vu Quang Binh,8/28/1967,Vietnam,1,1,9,18%
14264789462,Huynh Gia Son,12/18/1980,Vietnam,1,1,2,18%
77406948190,Mai Tuyet Nghia,4/7/1964,Vietnam,1,1,9,18%
86881256311,Pham Quang Son,8/2/1996,Vietnam,1,1,3,18%
73252357788,Do Manh Phuc,1/10/1986,Vietnam,1,0,13,18%
47538077010,Nguyen Minh Lan,2/26/1984,Vietnam,1,0,13,18%
20722721959,To Gia Loc,9/29/2005,Vietnam,1,0,1,18%
31239496987,Le Thu Cuong,3/2/1987,Vietnam,1,0,7,18%
22046745255,Dang Quoc Trung,6/22/1976,Vietnam,1,1,11,18%
62485722832,Do Tuan Diep,8/19/1961,Vietnam,0,0,0,18%
76454662920,Vu Nhu Thao,7/11/1931,Vietnam,0,0,0,18%
20512772077,Phung Bao Lan,6/23/1964,Vietnam,1,1,26,18%
13789502962,Nguyen Thanh Mai,1/6/1965,Vietnam,0,0,0,18%
30763568249,Vu Minh Trang,5/27/1997,Vietnam,0,0,0,18%
22445363190,Huynh Hoang Phuc,1/22/1954,Vietnam,1,0,15,18%
46748375330,Hoang My Vy,12/20/1990,Vietnam,1,0,1,18%
37107649115,Vu Quang Tu,1/29/2001,Vietnam,0,0,0,18%
46264929355,Lam Thu Thinh,1/24/1962,Vietnam,0,0,18,18%
90537557199,Duong Quoc Khang,8/9/1965,Vietnam,0,0,0,18%
93086351796,Le Nhu Mai,4/22/1971,Vietnam,0,0,2,18%
13461657920,Nguyen Thi My,4/11/1932,Vietnam,1,1,2,18%
66391907996,Hoang Thi Phong,11/25/1999,Vietnam,0,0,3,18%
54834257691,Chau My Quy,12/19/1993,Vietnam,0,0,7,18%
38961948991,Dinh Anh Kien,3/4/1984,Vietnam,0,0,0,18%
13626033494,Doan Tuyet Dat,1/10/2006,Vietnam,0,0,1,18%
97020844184,Vu Hoang Binh,6/9/1943,Vietnam,1,1,18,18%
41426423319,Mac Anh Yen,8/3/1956,Vietnam,1,1,19,18%
90770762057,Doan Phuong Vy,8/6/1941,Vietnam,1,1,13,18%
57093909650,Trinh Tuan Lan,11/28/1980,Vietnam,1,0,1,18%
44671963169,Pham Van Anh,11/21/1987,Vietnam,0,0,0,18%
65183651269,Bui Tien Nhan,3/18/1977,Vietnam,1,1,8,18%
82782558769,Truong Phuc Kien,11/16/2008,Vietnam,1,1,1,18%
90217400683,Kieu Gia Thao,3/20/1968,Vietnam,0,0,0,18%
55610788308,Ly Minh Huong,1/25/1982,Vietnam,0,0,0,18%
71641678082,Ly Thuy Nam,8/5/1982,Vietnam,0,0,1,18%
72462369774,Bui Quang Khang,10/24/1973,Vietnam,1,0,1,18%
66455968109,Le Tien Nam,7/29/2008,Vietnam,1,1,1,18%
16427794309,Doan Anh Ha,12/20/1999,Vietnam,0,0,0,18%
11822784908,Le Phuong Vy,9/16/2008,Vietnam,1,1,1,18%
19616145998,Mai Diem Nhat,2/15/1961,Vietnam,1,1,25,18%
46695841316,Phung Minh Trung,4/8/1997,Vietnam,1,1,1,18%
81555822010,Ngo Hoang Phong,3/6/1982,Vietnam,1,1,17,18%
65756153928,Phan Phuc Trang,3/14/1979,Vietnam,1,1,3,18%
87397266025,Kieu Tien Khoa,4/13/1972,Vietnam,0,0,0,18%
82094745606,Pham Anh Nhat,9/20/1985,Vietnam,0,0,0,18%
12886182909,Trinh Quoc Binh,3/19/1986,Vietnam,1,1,1,18%
64695277535,Chau Thi Trang,12/10/1966,Vietnam,1,1,18,18%
13764250106,Ly Tuyet Anh,5/9/1996,Vietnam,1,1,2,18%
22827358801,Ngo Gia Tai,5/20/1968,Vietnam,0,0,0,18%
11201571766,Kieu Tuan Quy,10/23/1937,Vietnam,0,0,15,18%
25642198980,Do My Dung,11/21/1953,Vietnam,0,0,20,18%
28801830894,Ngo Quang Phong,2/16/1963,Vietnam,0,0,0,18%
32191710271,Hoang Quoc Kien,6/27/1983,Vietnam,0,0,2,18%
76600930610,Phung Thi Loc,11/30/2006,Vietnam,0,0,1,18%
98938216405,Dao Tien Son,3/8/1981,Vietnam,1,0,3,18%
21014287704,To Thanh Tu,7/24/1982,Vietnam,1,1,13,18%
16890143022,Truong Thanh Yen,3/13/1999,Vietnam,1,1,3,18%
42323561161,Lam Quoc Yen,10/10/1997,Vietnam,1,0,1,18%
47137568050,Truong Thi Huong,5/28/2008,Vietnam,1,1,1,18%
93718135476,Huynh Tien Son,10/30/1997,Vietnam,1,1,4,18%
81372813597,Phan Quoc Lan,11/28/1967,Vietnam,1,0,14,18%
11008427804,Phan Phuc Linh,12/14/1996,Vietnam,1,1,2,18%
